date,city,district,price,advertisements,actives
09-2015,Tallinn,Kesklinn,2300.7,2540,1721
10-2015,Tallinn,Kesklinn,2286.3,2526,1735
11-2015,Tallinn,Kesklinn,2312.9,2408,1723
12-2015,Tallinn,Kesklinn,2327.7,2324,1706
01-2016,Tallinn,Kesklinn,2342.0,2318,1677
02-2016,Tallinn,Kesklinn,2365.6,2445,1751
03-2016,Tallinn,Kesklinn,2378.6,2594,1874
04-2016,Tallinn,Kesklinn,2375.2,2421,1916
05-2016,Tallinn,Kesklinn,2395.4,2487,1872
06-2016,Tallinn,Kesklinn,2392.9,2340,1806
07-2016,Tallinn,Kesklinn,2408.3,2225,1836
08-2016,Tallinn,Kesklinn,2403.6,2429,1828
09-2016,Tallinn,Kesklinn,2390.9,2203,1787
10-2016,Tallinn,Kesklinn,2401.9,2135,1704
11-2016,Tallinn,Kesklinn,2411.0,2121,1736
12-2016,Tallinn,Kesklinn,2417.3,1992,1703
01-2017,Tallinn,Kesklinn,2415.8,1995,1595
02-2017,Tallinn,Kesklinn,2454.3,1927,1595
03-2017,Tallinn,Kesklinn,2458.0,1994,1603
04-2017,Tallinn,Kesklinn,2478.3,1706,1036
05-2017,Tallinn,Kesklinn,2500.6,1780,1184
06-2017,Tallinn,Kesklinn,2514.0,1914,1509
07-2017,Tallinn,Kesklinn,2510.2,1974,1578
08-2017,Tallinn,Kesklinn,2512.1,1911,1588
09-2017,Tallinn,Kesklinn,2510.6,1799,1507
10-2017,Tallinn,Kesklinn,2530.4,1754,1426
11-2017,Tallinn,Kesklinn,2524.6,1763,1394
12-2017,Tallinn,Kesklinn,2555.2,1634,1365
01-2018,Tallinn,Kesklinn,2593.5,1662,1324
02-2018,Tallinn,Kesklinn,2633.3,1596,1330
03-2018,Tallinn,Kesklinn,2637.5,1685,1351
04-2018,Tallinn,Kesklinn,2618.9,1694,1453
05-2018,Tallinn,Kesklinn,2630.6,1736,1479
06-2018,Tallinn,Kesklinn,2634.9,1711,1507
07-2018,Tallinn,Kesklinn,2666.1,1678,1494
08-2018,Tallinn,Kesklinn,2683.1,1675,1508
09-2018,Tallinn,Kesklinn,2707.4,1722,1501
10-2018,Tallinn,Kesklinn,2676.5,1711,1492
11-2018,Tallinn,Kesklinn,2679.6,1706,1468
12-2018,Tallinn,Kesklinn,2680.5,1582,1387
01-2019,Tallinn,Kesklinn,2679.7,1624,1378
02-2019,Tallinn,Kesklinn,2681.1,1618,1371
03-2019,Tallinn,Kesklinn,2669.2,1655,1385
04-2019,Tallinn,Kesklinn,2697.4,1652,1305
05-2019,Tallinn,Kesklinn,2738.0,1519,1269
06-2019,Tallinn,Kesklinn,2768.9,1461,1227
07-2019,Tallinn,Kesklinn,2795.1,1419,1166
08-2019,Tallinn,Kesklinn,2782.6,1390,1185
09-2019,Tallinn,Kesklinn,2787.9,1376,1122
10-2019,Tallinn,Kesklinn,2809.8,1283,1045
11-2019,Tallinn,Kesklinn,2786.8,1201,1014
12-2019,Tallinn,Kesklinn,2844.2,1128,976
01-2020,Tallinn,Kesklinn,2880.4,1187,946
02-2020,Tallinn,Kesklinn,2881.8,1187,970
03-2020,Tallinn,Kesklinn,2924.6,1252,939
04-2020,Tallinn,Kesklinn,2847.1,1140,923
05-2020,Tallinn,Kesklinn,2826.3,1197,946
06-2020,Tallinn,Kesklinn,2850.6,1258,1030
07-2020,Tallinn,Kesklinn,2833.3,1241,1050
08-2020,Tallinn,Kesklinn,2840.0,1235,1028
09-2020,Tallinn,Kesklinn,2856.6,1178,981
10-2020,Tallinn,Kesklinn,2901.0,1141,934
11-2020,Tallinn,Kesklinn,3000.2,1132,866
12-2020,Tallinn,Kesklinn,2973.8,938,798
01-2021,Tallinn,Kesklinn,2970.6,899,689
02-2021,Tallinn,Kesklinn,3000.0,774,622
03-2021,Tallinn,Kesklinn,3006.3,830,605
04-2021,Tallinn,Kesklinn,3045.9,822,587
05-2021,Tallinn,Kesklinn,3088.4,814,604
06-2021,Tallinn,Kesklinn,3135.0,774,618
07-2021,Tallinn,Kesklinn,3134.9,764,614
08-2021,Tallinn,Kesklinn,3178.5,761,599
09-2021,Tallinn,Kesklinn,3232.9,798,613
10-2021,Tallinn,Kesklinn,3263.4,700,567
11-2021,Tallinn,Kesklinn,3354.8,697,502
12-2021,Tallinn,Kesklinn,3410.6,602,474
01-2022,Tallinn,Kesklinn,3481.2,630,471
02-2022,Tallinn,Kesklinn,3597.8,654,495
03-2022,Tallinn,Kesklinn,3652.6,752,518
04-2022,Tallinn,Kesklinn,3761.9,739,553
05-2022,Tallinn,Kesklinn,3781.0,720,539
06-2022,Tallinn,Kesklinn,3864.9,702,554
07-2022,Tallinn,Kesklinn,3941.8,791,602
08-2022,Tallinn,Kesklinn,3944.5,853,654
09-2022,Tallinn,Kesklinn,3988.5,917,688
10-2022,Tallinn,Kesklinn,4001.7,944,704
11-2022,Tallinn,Kesklinn,3961.8,916,718
12-2022,Tallinn,Kesklinn,4004.1,833,685
01-2023,Tallinn,Kesklinn,4005.8,864,659
02-2023,Tallinn,Kesklinn,4068.7,872,689
03-2023,Tallinn,Kesklinn,4084.0,1019,726
04-2023,Tallinn,Kesklinn,4105.5,1057,760
05-2023,Tallinn,Kesklinn,4090.6,984,761
06-2023,Tallinn,Kesklinn,4206.2,1017,759
07-2023,Tallinn,Kesklinn,4233.5,1051,849
08-2023,Tallinn,Kesklinn,4264.5,1081,876
09-2023,Tallinn,Kesklinn,4224.1,1024,836
10-2023,Tallinn,Kesklinn,4206.3,1036,830
11-2023,Tallinn,Kesklinn,4252.7,1046,833
01-2007,Tallinn,Kristiine,1912.0,354,269
02-2007,Tallinn,Kristiine,1911.0,385,302
03-2007,Tallinn,Kristiine,1928.0,394,298
04-2007,Tallinn,Kristiine,1922.0,437,341
05-2007,Tallinn,Kristiine,1897.0,454,371
06-2007,Tallinn,Kristiine,1926.0,481,384
07-2007,Tallinn,Kristiine,1910.0,513,419
08-2007,Tallinn,Kristiine,1924.0,509,413
09-2007,Tallinn,Kristiine,1914.0,559,468
10-2007,Tallinn,Kristiine,1896.0,580,473
11-2007,Tallinn,Kristiine,1851.0,562,489
12-2007,Tallinn,Kristiine,1837.0,540,489
01-2008,Tallinn,Kristiine,1824.0,568,465
02-2008,Tallinn,Kristiine,1807.0,611,503
03-2008,Tallinn,Kristiine,1789.0,649,536
04-2008,Tallinn,Kristiine,1773.0,705,571
05-2008,Tallinn,Kristiine,1736.0,716,566
06-2008,Tallinn,Kristiine,1707.0,675,561
07-2008,Tallinn,Kristiine,1693.0,658,544
08-2008,Tallinn,Kristiine,1666.0,678,550
09-2008,Tallinn,Kristiine,1654.0,655,534
10-2008,Tallinn,Kristiine,1613.0,683,554
11-2008,Tallinn,Kristiine,1569.0,673,566
12-2008,Tallinn,Kristiine,1546.0,602,544
01-2009,Tallinn,Kristiine,1502.0,621,510
02-2009,Tallinn,Kristiine,1445.0,582,517
03-2009,Tallinn,Kristiine,1393.0,607,517
04-2009,Tallinn,Kristiine,1348.0,603,535
05-2009,Tallinn,Kristiine,1275.0,590,506
06-2009,Tallinn,Kristiine,1206.0,566,476
07-2009,Tallinn,Kristiine,1178.0,535,451
08-2009,Tallinn,Kristiine,1192.0,516,416
09-2009,Tallinn,Kristiine,1195.0,526,413
10-2009,Tallinn,Kristiine,1185.0,514,410
11-2009,Tallinn,Kristiine,1189.0,493,380
12-2009,Tallinn,Kristiine,1194.0,468,375
01-2010,Tallinn,Kristiine,1191.0,496,381
02-2010,Tallinn,Kristiine,1204.0,488,391
03-2010,Tallinn,Kristiine,1182.0,553,385
04-2010,Tallinn,Kristiine,1204.0,555,390
05-2010,Tallinn,Kristiine,1197.0,562,418
06-2010,Tallinn,Kristiine,1193.0,569,421
07-2010,Tallinn,Kristiine,1196.0,578,434
08-2010,Tallinn,Kristiine,1208.0,638,454
09-2010,Tallinn,Kristiine,1204.0,859,451
10-2010,Tallinn,Kristiine,1203.0,858,453
11-2010,Tallinn,Kristiine,1199.0,821,470
12-2010,Tallinn,Kristiine,1203.0,728,476
01-2011,Tallinn,Kristiine,1229.0,586,458
02-2011,Tallinn,Kristiine,1243.0,440,472
03-2011,Tallinn,Kristiine,1235.0,745,474
04-2011,Tallinn,Kristiine,1245.0,719,482
05-2011,Tallinn,Kristiine,1218.9,687,474
06-2011,Tallinn,Kristiine,1218.2,634,475
07-2011,Tallinn,Kristiine,1229.0,640,472
08-2011,Tallinn,Kristiine,1225.7,649,452
09-2011,Tallinn,Kristiine,1262.6,593,436
10-2011,Tallinn,Kristiine,1257.6,688,452
11-2011,Tallinn,Kristiine,1259.6,700,449
12-2011,Tallinn,Kristiine,1267.8,668,442
01-2012,Tallinn,Kristiine,1293.7,696,438
02-2012,Tallinn,Kristiine,1328.0,709,466
03-2012,Tallinn,Kristiine,1309.7,661,451
04-2012,Tallinn,Kristiine,1322.2,639,438
05-2012,Tallinn,Kristiine,1315.5,698,441
06-2012,Tallinn,Kristiine,1307.2,602,419
07-2012,Tallinn,Kristiine,1309.4,566,409
08-2012,Tallinn,Kristiine,1332.9,557,391
09-2012,Tallinn,Kristiine,1328.8,648,382
10-2012,Tallinn,Kristiine,1335.7,578,387
11-2012,Tallinn,Kristiine,1386.7,545,359
12-2012,Tallinn,Kristiine,1393.9,492,352
01-2013,Tallinn,Kristiine,1418.8,579,343
02-2013,Tallinn,Kristiine,1403.3,520,332
03-2013,Tallinn,Kristiine,1379.7,542,334
04-2013,Tallinn,Kristiine,1417.4,556,319
05-2013,Tallinn,Kristiine,1447.8,524,325
06-2013,Tallinn,Kristiine,1443.0,510,340
07-2013,Tallinn,Kristiine,1450.5,525,363
08-2013,Tallinn,Kristiine,1477.3,529,356
09-2013,Tallinn,Kristiine,1481.5,496,338
10-2013,Tallinn,Kristiine,1511.6,530,332
11-2013,Tallinn,Kristiine,1528.0,456,320
12-2013,Tallinn,Kristiine,1558.7,381,275
01-2014,Tallinn,Kristiine,1597.1,458,265
02-2014,Tallinn,Kristiine,1630.6,456,280
03-2014,Tallinn,Kristiine,1640.0,479,285
04-2014,Tallinn,Kristiine,1685.9,494,299
05-2014,Tallinn,Kristiine,1677.4,542,311
06-2014,Tallinn,Kristiine,1667.2,556,324
07-2014,Tallinn,Kristiine,1646.6,569,331
08-2014,Tallinn,Kristiine,1632.9,532,342
09-2014,Tallinn,Kristiine,1632.1,537,338
10-2014,Tallinn,Kristiine,1685.2,553,331
11-2014,Tallinn,Kristiine,1743.6,561,354
12-2014,Tallinn,Kristiine,1784.2,526,350
01-2015,Tallinn,Kristiine,1804.5,615,349
02-2015,Tallinn,Kristiine,1795.5,588,364
03-2015,Tallinn,Kristiine,1784.2,624,360
04-2015,Tallinn,Kristiine,1794.2,636,361
05-2015,Tallinn,Kristiine,1763.1,592,373
06-2015,Tallinn,Kristiine,1768.4,615,353
07-2015,Tallinn,Kristiine,1788.1,569,334
08-2015,Tallinn,Kristiine,1807.1,526,326
09-2015,Tallinn,Kristiine,1813.8,562,321
10-2015,Tallinn,Kristiine,1774.8,561,332
11-2015,Tallinn,Kristiine,1801.8,541,327
12-2015,Tallinn,Kristiine,1790.1,495,316
01-2016,Tallinn,Kristiine,1817.1,558,331
02-2016,Tallinn,Kristiine,1801.0,565,355
03-2016,Tallinn,Kristiine,1814.7,581,365
04-2016,Tallinn,Kristiine,1817.4,558,366
05-2016,Tallinn,Kristiine,1828.3,572,373
06-2016,Tallinn,Kristiine,1853.7,529,369
07-2016,Tallinn,Kristiine,1841.6,491,345
08-2016,Tallinn,Kristiine,1840.7,521,333
09-2016,Tallinn,Kristiine,1831.0,435,308
10-2016,Tallinn,Kristiine,1812.4,424,311
11-2016,Tallinn,Kristiine,1840.4,432,301
12-2016,Tallinn,Kristiine,1845.3,368,286
01-2017,Tallinn,Kristiine,1841.5,389,278
02-2017,Tallinn,Kristiine,1842.9,381,268
03-2017,Tallinn,Kristiine,1857.2,392,268
04-2017,Tallinn,Kristiine,1873.8,333,207
05-2017,Tallinn,Kristiine,1856.8,339,217
06-2017,Tallinn,Kristiine,1847.2,333,252
07-2017,Tallinn,Kristiine,1884.2,337,255
08-2017,Tallinn,Kristiine,1895.8,361,254
09-2017,Tallinn,Kristiine,1938.3,346,265
10-2017,Tallinn,Kristiine,1958.5,352,273
11-2017,Tallinn,Kristiine,1966.1,371,293
12-2017,Tallinn,Kristiine,1943.9,348,285
01-2018,Tallinn,Kristiine,2056.2,388,274
02-2018,Tallinn,Kristiine,2031.7,364,308
03-2018,Tallinn,Kristiine,2015.9,391,311
04-2018,Tallinn,Kristiine,2027.5,418,346
05-2018,Tallinn,Kristiine,2020.4,408,347
06-2018,Tallinn,Kristiine,2071.7,400,332
07-2018,Tallinn,Kristiine,2089.4,379,342
08-2018,Tallinn,Kristiine,2057.0,415,341
09-2018,Tallinn,Kristiine,2048.3,381,329
10-2018,Tallinn,Kristiine,2024.5,366,296
11-2018,Tallinn,Kristiine,2086.2,392,283
12-2018,Tallinn,Kristiine,2106.4,376,325
01-2019,Tallinn,Kristiine,2140.6,419,324
02-2019,Tallinn,Kristiine,2134.9,406,331
03-2019,Tallinn,Kristiine,2133.2,402,318
04-2019,Tallinn,Kristiine,2160.9,422,329
05-2019,Tallinn,Kristiine,2242.9,473,355
06-2019,Tallinn,Kristiine,2286.4,425,330
07-2019,Tallinn,Kristiine,2364.9,425,301
08-2019,Tallinn,Kristiine,2329.2,371,303
09-2019,Tallinn,Kristiine,2368.2,345,286
10-2019,Tallinn,Kristiine,2372.1,341,284
11-2019,Tallinn,Kristiine,2396.3,341,278
12-2019,Tallinn,Kristiine,2467.5,300,261
01-2020,Tallinn,Kristiine,2626.8,384,281
02-2020,Tallinn,Kristiine,2560.5,336,296
03-2020,Tallinn,Kristiine,2637.2,376,284
04-2020,Tallinn,Kristiine,2538.2,335,294
05-2020,Tallinn,Kristiine,2490.3,352,305
06-2020,Tallinn,Kristiine,2478.6,380,328
07-2020,Tallinn,Kristiine,2507.5,407,340
08-2020,Tallinn,Kristiine,2540.3,384,342
09-2020,Tallinn,Kristiine,2483.2,380,334
10-2020,Tallinn,Kristiine,2561.5,407,323
11-2020,Tallinn,Kristiine,2668.6,438,331
12-2020,Tallinn,Kristiine,2645.8,383,320
01-2021,Tallinn,Kristiine,2634.7,379,317
02-2021,Tallinn,Kristiine,2667.6,370,304
03-2021,Tallinn,Kristiine,2673.2,358,281
04-2021,Tallinn,Kristiine,2720.2,322,260
05-2021,Tallinn,Kristiine,2769.4,332,261
06-2021,Tallinn,Kristiine,2784.2,365,272
07-2021,Tallinn,Kristiine,2765.8,383,305
08-2021,Tallinn,Kristiine,2771.0,376,303
09-2021,Tallinn,Kristiine,2851.0,425,293
10-2021,Tallinn,Kristiine,2942.2,379,295
11-2021,Tallinn,Kristiine,3039.4,302,240
12-2021,Tallinn,Kristiine,3085.8,243,187
01-2022,Tallinn,Kristiine,3147.6,228,161
02-2022,Tallinn,Kristiine,3152.0,213,151
03-2022,Tallinn,Kristiine,3132.4,236,155
04-2022,Tallinn,Kristiine,3032.3,224,155
05-2022,Tallinn,Kristiine,3123.1,231,159
06-2022,Tallinn,Kristiine,3253.3,222,147
07-2022,Tallinn,Kristiine,3311.6,223,148
08-2022,Tallinn,Kristiine,3317.3,264,174
09-2022,Tallinn,Kristiine,3400.0,301,189
10-2022,Tallinn,Kristiine,3416.3,330,233
11-2022,Tallinn,Kristiine,3488.8,340,242
12-2022,Tallinn,Kristiine,3555.5,306,239
01-2023,Tallinn,Kristiine,3593.4,313,246
02-2023,Tallinn,Kristiine,3562.5,303,239
03-2023,Tallinn,Kristiine,3602.0,322,238
04-2023,Tallinn,Kristiine,3533.6,309,234
05-2023,Tallinn,Kristiine,3485.8,318,243
06-2023,Tallinn,Kristiine,3499.2,310,237
07-2023,Tallinn,Kristiine,3512.7,297,229
08-2023,Tallinn,Kristiine,3488.6,308,227
09-2023,Tallinn,Kristiine,3525.3,300,219
10-2023,Tallinn,Kristiine,3553.5,303,227
11-2023,Tallinn,Kristiine,3617.2,311,231
01-2007,Tallinn,Lasnamäe,1543.0,1305,880
02-2007,Tallinn,Lasnamäe,1573.0,1302,983
03-2007,Tallinn,Lasnamäe,1590.0,1484,1045
04-2007,Tallinn,Lasnamäe,1714.0,1532,1163
05-2007,Tallinn,Lasnamäe,1719.0,1794,1314
06-2007,Tallinn,Lasnamäe,1600.0,1862,1501
07-2007,Tallinn,Lasnamäe,1564.0,1980,1689
08-2007,Tallinn,Lasnamäe,1549.0,2023,1618
09-2007,Tallinn,Lasnamäe,1538.0,2076,1773
10-2007,Tallinn,Lasnamäe,1520.0,2088,1803
11-2007,Tallinn,Lasnamäe,1496.0,2018,1791
12-2007,Tallinn,Lasnamäe,1481.0,1880,1717
01-2008,Tallinn,Lasnamäe,1452.0,2013,1686
02-2008,Tallinn,Lasnamäe,1449.0,2204,1894
03-2008,Tallinn,Lasnamäe,1434.0,2426,2022
04-2008,Tallinn,Lasnamäe,1430.0,2670,2175
05-2008,Tallinn,Lasnamäe,1426.0,2729,2204
06-2008,Tallinn,Lasnamäe,1398.0,2477,2215
07-2008,Tallinn,Lasnamäe,1387.0,2442,2125
08-2008,Tallinn,Lasnamäe,1376.0,2431,2111
09-2008,Tallinn,Lasnamäe,1347.0,2379,2048
10-2008,Tallinn,Lasnamäe,1315.0,2388,2056
11-2008,Tallinn,Lasnamäe,1291.0,2310,1968
12-2008,Tallinn,Lasnamäe,1246.0,2052,1866
01-2009,Tallinn,Lasnamäe,1204.0,2082,1804
02-2009,Tallinn,Lasnamäe,1147.0,2079,1827
03-2009,Tallinn,Lasnamäe,1099.0,2062,1731
04-2009,Tallinn,Lasnamäe,1022.0,1899,1572
05-2009,Tallinn,Lasnamäe,978.0,1692,1385
06-2009,Tallinn,Lasnamäe,951.0,1578,1340
07-2009,Tallinn,Lasnamäe,910.0,1482,1261
08-2009,Tallinn,Lasnamäe,890.0,1452,1230
09-2009,Tallinn,Lasnamäe,885.0,1469,1196
10-2009,Tallinn,Lasnamäe,876.0,1434,1145
11-2009,Tallinn,Lasnamäe,864.0,1481,1139
12-2009,Tallinn,Lasnamäe,877.0,1361,1118
01-2010,Tallinn,Lasnamäe,869.0,1383,1101
02-2010,Tallinn,Lasnamäe,869.0,1344,1077
03-2010,Tallinn,Lasnamäe,855.0,1494,1060
04-2010,Tallinn,Lasnamäe,850.0,1481,1074
05-2010,Tallinn,Lasnamäe,851.0,1542,1131
06-2010,Tallinn,Lasnamäe,848.0,1530,1172
07-2010,Tallinn,Lasnamäe,859.0,1545,1170
08-2010,Tallinn,Lasnamäe,862.0,1556,1210
09-2010,Tallinn,Lasnamäe,864.0,2108,1267
10-2010,Tallinn,Lasnamäe,859.0,2264,1298
11-2010,Tallinn,Lasnamäe,868.0,2127,1246
12-2010,Tallinn,Lasnamäe,882.0,1675,1208
01-2011,Tallinn,Lasnamäe,908.0,1366,1135
02-2011,Tallinn,Lasnamäe,907.0,1067,1212
03-2011,Tallinn,Lasnamäe,895.0,1782,1248
04-2011,Tallinn,Lasnamäe,895.1,1699,1255
05-2011,Tallinn,Lasnamäe,886.4,1779,1307
06-2011,Tallinn,Lasnamäe,882.6,1655,1316
07-2011,Tallinn,Lasnamäe,890.1,1764,1313
08-2011,Tallinn,Lasnamäe,904.3,1745,1309
09-2011,Tallinn,Lasnamäe,898.8,1758,1309
10-2011,Tallinn,Lasnamäe,895.4,1918,1365
11-2011,Tallinn,Lasnamäe,910.0,1949,1328
12-2011,Tallinn,Lasnamäe,925.7,1779,1301
01-2012,Tallinn,Lasnamäe,932.6,1960,1320
02-2012,Tallinn,Lasnamäe,939.5,2018,1317
03-2012,Tallinn,Lasnamäe,925.9,1872,1300
04-2012,Tallinn,Lasnamäe,925.8,1745,1249
05-2012,Tallinn,Lasnamäe,934.4,1708,1189
06-2012,Tallinn,Lasnamäe,935.4,1594,1157
07-2012,Tallinn,Lasnamäe,940.0,1552,1118
08-2012,Tallinn,Lasnamäe,939.6,1552,1121
09-2012,Tallinn,Lasnamäe,951.1,1738,1082
10-2012,Tallinn,Lasnamäe,944.7,1558,1032
11-2012,Tallinn,Lasnamäe,964.7,1343,927
12-2012,Tallinn,Lasnamäe,970.3,1166,870
01-2013,Tallinn,Lasnamäe,982.5,1308,819
02-2013,Tallinn,Lasnamäe,997.3,1166,782
03-2013,Tallinn,Lasnamäe,1025.6,1109,722
04-2013,Tallinn,Lasnamäe,1054.6,1118,713
05-2013,Tallinn,Lasnamäe,1083.7,1136,702
06-2013,Tallinn,Lasnamäe,1103.0,1113,699
07-2013,Tallinn,Lasnamäe,1103.9,1066,691
08-2013,Tallinn,Lasnamäe,1113.3,1062,694
09-2013,Tallinn,Lasnamäe,1123.7,1044,678
10-2013,Tallinn,Lasnamäe,1136.6,1036,644
11-2013,Tallinn,Lasnamäe,1165.6,970,589
12-2013,Tallinn,Lasnamäe,1202.3,861,564
01-2014,Tallinn,Lasnamäe,1230.7,1026,577
02-2014,Tallinn,Lasnamäe,1264.5,1003,616
03-2014,Tallinn,Lasnamäe,1269.4,1246,726
04-2014,Tallinn,Lasnamäe,1279.4,1361,904
05-2014,Tallinn,Lasnamäe,1279.7,1550,997
06-2014,Tallinn,Lasnamäe,1281.9,1562,1037
07-2014,Tallinn,Lasnamäe,1275.3,1528,1092
08-2014,Tallinn,Lasnamäe,1278.2,1586,1091
09-2014,Tallinn,Lasnamäe,1290.2,1830,1095
10-2014,Tallinn,Lasnamäe,1292.3,1884,1172
11-2014,Tallinn,Lasnamäe,1299.6,1674,1119
12-2014,Tallinn,Lasnamäe,1310.1,1482,1030
01-2015,Tallinn,Lasnamäe,1303.8,1691,987
02-2015,Tallinn,Lasnamäe,1314.5,1517,952
03-2015,Tallinn,Lasnamäe,1351.4,1585,947
04-2015,Tallinn,Lasnamäe,1358.0,1666,1044
05-2015,Tallinn,Lasnamäe,1366.0,1747,1037
06-2015,Tallinn,Lasnamäe,1379.1,1596,1074
07-2015,Tallinn,Lasnamäe,1383.1,1542,1084
08-2015,Tallinn,Lasnamäe,1378.1,1425,1056
09-2015,Tallinn,Lasnamäe,1380.8,1633,1064
10-2015,Tallinn,Lasnamäe,1382.5,1749,1074
11-2015,Tallinn,Lasnamäe,1407.8,1897,1122
12-2015,Tallinn,Lasnamäe,1416.0,1619,1075
01-2016,Tallinn,Lasnamäe,1420.7,1659,1053
02-2016,Tallinn,Lasnamäe,1429.4,1643,1076
03-2016,Tallinn,Lasnamäe,1421.8,1654,1046
04-2016,Tallinn,Lasnamäe,1424.0,1667,1111
05-2016,Tallinn,Lasnamäe,1391.3,1599,1085
06-2016,Tallinn,Lasnamäe,1406.7,1459,1040
07-2016,Tallinn,Lasnamäe,1422.6,1427,1057
08-2016,Tallinn,Lasnamäe,1434.3,1603,1058
09-2016,Tallinn,Lasnamäe,1420.3,1483,1019
10-2016,Tallinn,Lasnamäe,1412.9,1371,980
11-2016,Tallinn,Lasnamäe,1432.1,1388,905
12-2016,Tallinn,Lasnamäe,1448.2,1192,860
01-2017,Tallinn,Lasnamäe,1454.5,1162,775
02-2017,Tallinn,Lasnamäe,1454.8,1103,746
03-2017,Tallinn,Lasnamäe,1470.0,1178,760
04-2017,Tallinn,Lasnamäe,1486.5,970,584
05-2017,Tallinn,Lasnamäe,1477.9,1004,639
06-2017,Tallinn,Lasnamäe,1501.6,1005,715
07-2017,Tallinn,Lasnamäe,1510.3,969,728
08-2017,Tallinn,Lasnamäe,1507.8,1026,751
09-2017,Tallinn,Lasnamäe,1527.8,1028,763
10-2017,Tallinn,Lasnamäe,1532.0,1070,782
11-2017,Tallinn,Lasnamäe,1566.7,1111,804
12-2017,Tallinn,Lasnamäe,1600.7,1031,780
01-2018,Tallinn,Lasnamäe,1617.6,1074,762
02-2018,Tallinn,Lasnamäe,1616.6,1003,749
03-2018,Tallinn,Lasnamäe,1617.1,1028,742
04-2018,Tallinn,Lasnamäe,1616.1,1013,746
05-2018,Tallinn,Lasnamäe,1606.5,975,733
06-2018,Tallinn,Lasnamäe,1621.6,969,708
07-2018,Tallinn,Lasnamäe,1637.4,905,715
08-2018,Tallinn,Lasnamäe,1628.8,926,706
09-2018,Tallinn,Lasnamäe,1630.5,891,683
10-2018,Tallinn,Lasnamäe,1674.0,879,655
11-2018,Tallinn,Lasnamäe,1700.8,861,628
12-2018,Tallinn,Lasnamäe,1735.3,782,649
01-2019,Tallinn,Lasnamäe,1746.1,873,672
02-2019,Tallinn,Lasnamäe,1762.2,963,727
03-2019,Tallinn,Lasnamäe,1780.8,1023,784
04-2019,Tallinn,Lasnamäe,1837.9,1112,835
05-2019,Tallinn,Lasnamäe,1825.4,1109,882
06-2019,Tallinn,Lasnamäe,1829.5,1018,860
07-2019,Tallinn,Lasnamäe,1836.0,1020,827
08-2019,Tallinn,Lasnamäe,1825.5,1003,802
09-2019,Tallinn,Lasnamäe,1854.9,1023,806
10-2019,Tallinn,Lasnamäe,1851.6,954,752
11-2019,Tallinn,Lasnamäe,1854.6,942,705
12-2019,Tallinn,Lasnamäe,1893.8,786,644
01-2020,Tallinn,Lasnamäe,1934.6,852,632
02-2020,Tallinn,Lasnamäe,1956.7,823,628
03-2020,Tallinn,Lasnamäe,1932.4,939,671
04-2020,Tallinn,Lasnamäe,1907.2,955,755
05-2020,Tallinn,Lasnamäe,1860.2,989,795
06-2020,Tallinn,Lasnamäe,1893.1,1045,842
07-2020,Tallinn,Lasnamäe,1863.5,1073,828
08-2020,Tallinn,Lasnamäe,1874.8,991,805
09-2020,Tallinn,Lasnamäe,1871.8,975,761
10-2020,Tallinn,Lasnamäe,1903.9,948,692
11-2020,Tallinn,Lasnamäe,1878.3,849,649
12-2020,Tallinn,Lasnamäe,1925.9,786,614
01-2021,Tallinn,Lasnamäe,1976.3,760,570
02-2021,Tallinn,Lasnamäe,2000.6,663,486
03-2021,Tallinn,Lasnamäe,2004.4,646,429
04-2021,Tallinn,Lasnamäe,2035.3,624,407
05-2021,Tallinn,Lasnamäe,2076.5,626,413
06-2021,Tallinn,Lasnamäe,2091.5,624,427
07-2021,Tallinn,Lasnamäe,2121.6,587,416
08-2021,Tallinn,Lasnamäe,2128.9,602,399
09-2021,Tallinn,Lasnamäe,2117.9,630,404
10-2021,Tallinn,Lasnamäe,2121.0,611,402
11-2021,Tallinn,Lasnamäe,2148.6,550,357
12-2021,Tallinn,Lasnamäe,2203.3,450,311
01-2022,Tallinn,Lasnamäe,2326.6,481,292
02-2022,Tallinn,Lasnamäe,2440.5,455,307
03-2022,Tallinn,Lasnamäe,2448.9,517,326
04-2022,Tallinn,Lasnamäe,2531.2,510,337
05-2022,Tallinn,Lasnamäe,2651.8,568,360
06-2022,Tallinn,Lasnamäe,2756.7,607,403
07-2022,Tallinn,Lasnamäe,2792.6,704,476
08-2022,Tallinn,Lasnamäe,2770.7,820,571
09-2022,Tallinn,Lasnamäe,2765.3,942,674
10-2022,Tallinn,Lasnamäe,2697.0,1005,738
11-2022,Tallinn,Lasnamäe,2672.9,1058,741
12-2022,Tallinn,Lasnamäe,2665.8,905,714
01-2023,Tallinn,Lasnamäe,2686.8,891,647
02-2023,Tallinn,Lasnamäe,2673.4,843,634
03-2023,Tallinn,Lasnamäe,2762.2,903,629
04-2023,Tallinn,Lasnamäe,2724.1,816,615
05-2023,Tallinn,Lasnamäe,2728.2,828,593
06-2023,Tallinn,Lasnamäe,2757.0,786,577
07-2023,Tallinn,Lasnamäe,2690.0,799,602
08-2023,Tallinn,Lasnamäe,2720.0,804,600
09-2023,Tallinn,Lasnamäe,2716.8,789,579
10-2023,Tallinn,Lasnamäe,2733.3,793,586
11-2023,Tallinn,Lasnamäe,2729.9,773,582
01-2007,Tallinn,Mustamäe,1583.0,611,412
